ENERGYSTARScore,LargestPropertyUseType,LargestPropertyUseTypeGFA(m2),Neighborhood,OSEBuildingID,PrimaryPropertyType,PropertyGFATotal(m2),SecondLargestPropertyUseTypeGFA(m2),SiteEnergyUseWN(GJ),TotalGHGEmissions(MetricTonsCO2e)
,Other - Recreation,1028.80826496,EAST,26924.0,Mixed Use Property,2741.3829043200003,760.2255763200001,2543679.762275,73.79499999999999
48.0,Senior Care Community,6952.8635136,CENTRAL,26930.0,Senior Care Community,6952.8635136,,9150244.71097,255.695
,Performing Arts,2285.414784,CENTRAL,26933.0,Other,1950.22061568,429.67656000000005,2870857.560985,93.06
44.5,K-12 School,2075.8255257600003,CENTRAL,26939.0,K-12 School,2075.8255257600003,,1772331.00128125,52.665
,College/University,2415.47904,EAST,26956.0,University,2963.606976,,3004024.33277,93.67500000000001
,Other - Recreation,1717.68430656,BALLARD,26961.0,Other,2732.92872768,831.1105958400001,1849314.4433,50.58
,Office,2238.87036096,DOWNTOWN,26973.0,Mixed Use Property,4580.02696896,2195.4846412800002,5387428.08409,112.845
,Supermarket/Grocery Store,2870.61103296,SOUTHWEST,26986.0,Supermarket / Grocery Store,2958.12569664,87.51466368000001,14042236.665199999,385.75
,Parking,1023.8844038400001,EAST,26994.0,Mixed Use Property,1954.30834944,758.46041856,2966296.178465,79.22
10.0,Parking,2256.42903552,NORTHEAST,26997.0,Mixed Use Property,3059.11130112,1552.4097984,5841225.2159899995,38.595
99.5,Worship Facility,1861.6840185600001,NORTHEAST,27007.0,Worship Facility,1861.6840185600001,,119685.107963657,0.79
94.5,K-12 School,5318.420330880001,NORTHEAST,27008.0,K-12 School,5104.37172672,,2696731.3817625,79.37
33.5,Non-Refrigerated Warehouse,3832.8078182400004,GREATER DUWAMISH,27013.0,Warehouse,4131.95560704,,1427746.82269125,22.869999999999997
61.0,Office,1838.0866464,GREATER DUWAMISH,27016.0,Small- and Mid-Sized Office,3253.18575168,950.7697113600001,1541037.780725,27.369999999999997
98.0,Worship Facility,2133.2396044800003,SOUTHEAST,27080.0,Worship Facility,2132.31057408,0.0,597225.417245,18.85
40.5,Non-Refrigerated Warehouse,1954.6799616,GREATER DUWAMISH,27117.0,Warehouse,1954.6799616,,676502.988321875,18.86
56.5,Non-Refrigerated Warehouse,2787.0912000000003,GREATER DUWAMISH,27122.0,Warehouse,2604.2580172800003,,1359524.9286187498,39.980000000000004
82.5,Distribution Center,2380.1758848,GREATER DUWAMISH,27131.0,Distribution Center,2380.1758848,,595347.6082687499,18.055
12.5,Non-Refrigerated Warehouse,3087.9112435200004,DOWNTOWN,27141.0,Warehouse,3087.9112435200004,,1794450.79577,11.855
8.0,K-12 School,1030.57342272,EAST,27142.0,K-12 School,2582.7045120000002,,1379833.9763825,38.730000000000004
80.0,Office,20699.44763328,DOWNTOWN,27145.0,Large Office,65605.89717504001,7250.98936896,14101222.959679998,92.47
23.0,Supermarket/Grocery Store,2949.2999078400003,SOUTHWEST,27162.0,Supermarket / Grocery Store,3131.38986624,,9669146.95782,207.71
,Non-Refrigerated Warehouse,1709.415936,MAGNOLIA / QUEEN ANNE,27184.0,Mixed Use Property,3493.154304,1505.029248,2059267.8224725,68.37
90.0,K-12 School,3913.81926912,NORTHWEST,27205.0,K-12 School,3913.81926912,,2019062.45322875,49.894999999999996
90.0,K-12 School,4324.171996800001,BALLARD,27231.0,K-12 School,4157.689749120001,,2691114.17638125,82.215
,Other,3131.57567232,EAST,27244.0,Other,3131.57567232,,838453.4784087499,17.965
,Other,4427.85178944,North,27303.0,Other,4388.46090048,,6347645.839275,41.89
86.5,K-12 School,5656.12288128,BALLARD,27365.0,K-12 School,5323.15838592,,2066175.8278225,12.105
17.0,Supermarket/Grocery Store,3850.5522988800003,NORTHEAST,27378.0,Supermarket / Grocery Store,7114.979318400001,0.0,15329032.153719999,358.085
84.5,Worship Facility,2450.13187392,NORTHEAST,27381.0,Worship Facility,2450.13187392,,891612.2808612499,27.72
,Office,4680.36225216,CENTRAL,27389.0,Small- and Mid-Sized Office,7048.367838720001,1172.62217088,3597500.1986574996,23.29
,Other - Entertainment/Public Assembly,525.45959424,EAST,27406.0,Mixed Use Property,2011.9082342400002,516.6338054400001,1924414.8010425,57.629999999999995
,Distribution Center,2140.4860416,MAGNOLIA / QUEEN ANNE,27455.0,Distribution Center,2140.4860416,,596350.1955454389,3.295
,Other,3238.22836224,MAGNOLIA / QUEEN ANNE,27456.0,Other,3416.13768384,,5676379.740174999,38.155
,Non-Refrigerated Warehouse,1329.81411456,GREATER DUWAMISH,27482.0,Warehouse,2231.90263296,902.0885184000001,420922.7316954389,2.56
37.0,Non-Refrigerated Warehouse,2547.4013568,GREATER DUWAMISH,27488.0,Warehouse,3940.9469568000004,929.0304000000001,1020729.0729537499,24.915
,Distribution Center,3194.19232128,GREATER DUWAMISH,27494.0,Distribution Center,3435.7402252800002,241.54790400000002,419847.36179043894,6.57
,Non-Refrigerated Warehouse,1858.2466060800002,GREATER DUWAMISH,27504.0,Warehouse,2173.931136,313.45485696000003,489367.68850499997,3.1
,Other,2612.4334848000003,MAGNOLIA / QUEEN ANNE,27532.0,Other,2853.9813888000003,148.644864,2257589.2970275,72.0
,Non-Refrigerated Warehouse,2158.3234252800003,GREATER DUWAMISH,27553.0,Warehouse,2158.3234252800003,,159495.00279,1.055
100.0,Non-Refrigerated Warehouse,3023.62233984,GREATER DUWAMISH,27554.0,Warehouse,3255.87993984,,1142279.5681975,17.325
,Refrigerated Warehouse,1240.16268096,GREATER DUWAMISH,27561.0,Refrigerated Warehouse,2376.18105408,764.4062131200001,964713.0361387499,14.765
87.0,Non-Refrigerated Warehouse,3980.33784576,GREATER DUWAMISH,27562.0,Warehouse,4030.1338752,,452700.82564812497,2.91
13.5,Office,1896.1510464,LAKE UNION,27567.0,Small- and Mid-Sized Office,1896.1510464,,2612549.06754,62.725
87.0,Office,1709.04432384,NORTHWEST,27587.0,Small- and Mid-Sized Office,2294.33347584,585.2891520000001,655451.60693625,4.33
86.0,K-12 School,4196.801928960001,NORTHWEST,27597.0,K-12 School,4196.801928960001,,2393497.3784575,68.13499999999999
44.5,Worship Facility,2318.3953632000002,NORTHWEST,27598.0,Worship Facility,2318.3953632000002,,802105.67229,20.520000000000003
,Performing Arts,2145.8744179200003,MAGNOLIA / QUEEN ANNE,27639.0,Other,2145.8744179200003,,3486586.09298,95.2
,Other/Specialty Hospital,3165.5781849600003,Central,27668.0,Other,3165.5781849600003,,6806651.0111,175.27499999999998
18.5,Hotel,18431.963136000002,DOWNTOWN,27673.0,Hotel,36469.27415808,4868.119296000001,20291935.21808,482.86
,Worship Facility,4221.699943680001,North,27703.0,Worship Facility,7104.759984,2883.06004032,2034591.0241325,61.989999999999995
71.5,K-12 School,3062.17710144,North,27704.0,K-12 School,3062.17710144,,2016977.25902125,62.15
,Library,1189.7163302400002,NORTHWEST,27721.0,Other,2543.31362304,0.0,1259446.81667125,27.595
93.5,K-12 School,10200.19637376,CENTRAL,27799.0,K-12 School,10200.19637376,,3432003.2232925002,112.565
45.5,Supermarket/Grocery Store,4364.39901312,North,27821.0,Supermarket / Grocery Store,4157.8755552,,13383727.296559999,335.605
,"Repair Services (Vehicle, Shoe, Locksmith, etc)",2073.5958528,EAST,27825.0,Other,2073.5958528,,225465.745040439,4.5649999999999995
,Office,1114.8364800000002,EAST,27828.0,Mixed Use Property,2229.6729600000003,557.4182400000001,1039577.7857949999,9.33
64.0,Office,1972.1457331200002,EAST,27829.0,Small- and Mid-Sized Office,1972.1457331200002,,979220.1770799999,5.58
64.5,Office,2175.97500288,EAST,27830.0,Small- and Mid-Sized Office,2175.97500288,,3119514.89308,127.495
,Urgent Care/Clinic/Other Outpatient,3611.97729216,EAST,27833.0,Other,3611.97729216,,3789658.672105,28.335
98.5,Non-Refrigerated Warehouse,2140.4860416,EAST,27869.0,Warehouse,2140.4860416,,85877.6101840532,0.88
67.5,Non-Refrigerated Warehouse,5748.840115200001,EAST,27874.0,Warehouse,5748.840115200001,,620111.05341125,4.065
96.0,Office,1292.93160768,EAST,27882.0,Small- and Mid-Sized Office,2595.5251315200003,1225.2052915200002,1151712.66183375,7.83
,Other - Services,3026.7810432,NORTHEAST,27891.0,Other,2006.705664,896.5143360000001,1769622.06879,11.695
,Other,2033.2759334400002,NORTHEAST,27892.0,Other,2592.73804032,,2192603.00821,56.885
70.0,K-12 School,2839.30270848,CENTRAL,27901.0,K-12 School,2839.30270848,,1963728.90835125,54.555
71.5,Retail Store,5106.787205760001,DOWNTOWN,27903.0,Retail Store,5106.787205760001,,3822617.0320325,40.55
,K-12 School,4119.3207936,CENTRAL,27922.0,K-12 School,3421.1544480000002,967.5851616000001,2106137.2803825,52.09
71.0,Office,2956.36053888,EAST,27928.0,Small- and Mid-Sized Office,2400.0571353600003,,2497166.914645,57.620000000000005
39.5,Worship Facility,4851.861264,EAST,27947.0,Worship Facility,3502.4446080000002,,4530398.362085,141.055
90.0,K-12 School,2533.74460992,EAST,27955.0,K-12 School,2533.74460992,,1582334.14795,44.475
79.0,Office,1324.42573824,NORTHWEST,27982.0,Small- and Mid-Sized Office,2332.88823744,729.2888640000001,1009425.8854675,22.785
12.5,Worship Facility,2954.7811872,MAGNOLIA / QUEEN ANNE,28019.0,Worship Facility,2954.7811872,,1996483.24605125,65.515
88.5,K-12 School,1933.40516544,MAGNOLIA / QUEEN ANNE,28020.0,K-12 School,1933.40516544,,1547655.9083399998,41.775
1.0,Non-Refrigerated Warehouse,1174.66603776,GREATER DUWAMISH,28025.0,Warehouse,2049.25525632,676.8915494400001,2323196.7524200003,61.925000000000004
,Refrigerated Warehouse,4036.8228940800004,GREATER DUWAMISH,28029.0,Refrigerated Warehouse,2126.5505856,268.4897856,9985007.655439999,114.92500000000001
,Other,3344.5094400000003,GREATER DUWAMISH,28030.0,Other,3344.5094400000003,,1393070.42943625,42.44
15.5,Distribution Center,2631.0140928,GREATER DUWAMISH,28033.0,Distribution Center,2631.0140928,0.0,3435291.977195,58.05499999999999
79.5,Worship Facility,2701.5275001600003,NORTHEAST,28053.0,Worship Facility,2701.5275001600003,,1014494.9871787499,22.88
81.5,Office,1786.7112652800001,EAST,28066.0,Small- and Mid-Sized Office,2680.06689792,893.3556326400001,824005.981328125,5.11
6.5,Office,1263.481344,Ballard,28081.0,Small- and Mid-Sized Office,1907.7639264000002,761.804928,2195923.61173625,42.705
,Laboratory,2743.1480620800003,MAGNOLIA / QUEEN ANNE,28086.0,Laboratory,3997.1532960000004,1254.0052339200001,11396544.47035,264.325
59.5,Non-Refrigerated Warehouse,2861.4136320000002,GREATER DUWAMISH,28476.0,Warehouse,2861.4136320000002,,564022.41528,3.7300000000000004
76.0,Non-Refrigerated Warehouse,2533.55880384,GREATER DUWAMISH,29214.0,Warehouse,3474.5736960000004,530.10474624,922382.083671875,7.745
88.5,Office,24910.0921152,DOWNTOWN,29550.0,Large Office,24910.0921152,,16151738.400039999,108.55
80.0,Office,5728.8659616,DOWNTOWN,29551.0,Small- and Mid-Sized Office,6359.39889408,630.53293248,4203300.747935,25.98
88.5,Office,26158.337360640002,DOWNTOWN,29552.0,Large Office,25379.7169824,,15128876.19359,99.965
97.0,K-12 School,9058.046400000001,NORTHEAST,29612.0,K-12 School,9058.046400000001,,4709864.068085,153.61
70.0,Office,5018.157705600001,MAGNOLIA / QUEEN ANNE,29788.0,Small- and Mid-Sized Office,5018.157705600001,,3415887.841205,22.57
,Other - Restaurant/Bar,2466.9473241600003,DOWNTOWN,32429.0,Restaurant,3901.9276800000002,1422.3455424,8151172.788695,271.57000000000005
64.5,Office,9557.67894912,DOWNTOWN,33289.0,Large Office,11120.586791040001,1562.90784192,9105340.038545,60.165
,Library,1421.416512,NORTH,33408.0,Other,2294.4263788800004,438.22363968,1497280.5519912501,28.895
,College/University,6294.180960000001,CENTRAL,33527.0,University,5338.95190272,,3771677.4164075,80.67
,College/University,7831.726272000001,EAST,33548.0,University,7803.8553600000005,,13496730.55292,439.395
94.5,Retail Store,9569.013120000001,DOWNTOWN,34348.0,Retail Store,9569.013120000001,,4046731.9540549996,59.74
59.0,Supermarket/Grocery Store,3517.68070656,SOUTHWEST,34891.0,Supermarket / Grocery Store,3517.68070656,,8978441.114455,178.17000000000002
87.5,Supermarket/Grocery Store,6177.77345088,EAST,34908.0,Supermarket / Grocery Store,6177.77345088,,9443363.062760001,70.845
,Retail Store,3570.0780211200004,MAGNOLIA / QUEEN ANNE,35391.0,Retail Store,3159.6323904,,3781085.9139575,24.495
80.0,Supermarket/Grocery Store,4271.6817792,MAGNOLIA / QUEEN ANNE,35392.0,Supermarket / Grocery Store,4271.6817792,,9270667.14925,197.9
86.5,Retail Store,4203.212238720001,EAST,36034.0,Retail Store,4249.66375872,,5754273.764915,88.56
,Fitness Center/Health Club/Gym,4180.6368,CENTRAL,36587.0,Other,4180.6368,0.0,4105306.775135,138.57999999999998
,Parking,40218.00472512,GREATER DUWAMISH,37008.0,Other,31001.55864192,31001.55864192,14313807.526609998,243.965
54.5,Non-Refrigerated Warehouse,6768.822591360001,GREATER DUWAMISH,37248.0,Warehouse,6768.822591360001,,1685124.0278625,14.445
86.0,K-12 School,12886.1161632,SOUTHEAST,39332.0,K-12 School,12886.1161632,,5647459.75428,121.21000000000001
,Other,1382.11852608,GREATER DUWAMISH,40008.0,Mixed Use Property,2038.9430188800002,1116.9732499200002,1797920.55840375,38.415
67.0,Non-Refrigerated Warehouse,32511.697557120002,NORTHEAST,40028.0,Warehouse,35746.48850688,5933.902970880001,17339500.154129997,399.22
44.0,Medical Office,2605.930272,NORTHEAST,40031.0,Medical Office,2813.7543724800003,,2302735.710075,30.299999999999997
26.5,Office,2958.4973088,NORTHEAST,40034.0,Small- and Mid-Sized Office,2037.4565702400002,2958.4973088,4597124.840489999,141.37
74.0,Office,8614.248577920001,DOWNTOWN,40067.0,Small- and Mid-Sized Office,6791.39803008,1706.0714265600002,4790181.82941,30.3
,Parking,8344.551052800001,EAST,40348.0,Mixed Use Property,13082.884801920001,5945.79456,8632977.1477075,67.795
,Office,3818.0362348800004,GREATER DUWAMISH,40447.0,Mixed Use Property,8125.114072320001,3694.9397068800004,10224902.978,272.735
74.5,Supermarket/Grocery Store,4816.186496640001,NORTH,41928.0,Supermarket / Grocery Store,4775.216256000001,0.0,12811598.8553,300.46000000000004
59.0,Office,2439.9125395200003,LAKE UNION,42069.0,Small- and Mid-Sized Office,2439.9125395200003,,1890960.4310324998,12.05
,Other,3642.91400448,GREATER DUWAMISH,43948.0,Other,3642.91400448,,445965.10417905316,2.945
,Other - Recreation,1090.40298048,CENTRAL,45287.0,Other,1988.125056,836.4060691200001,5750844.292384999,150.1
,Laboratory,16901.8500672,EAST,45927.0,Laboratory,16536.741120000002,,58222808.75148,2501.165
,Office,8240.31384192,GREATER DUWAMISH,48287.0,Large Office,15064.878257280001,6756.46648704,42990637.436119996,501.99
23.0,Supermarket/Grocery Store,3158.42465088,MAGNOLIA / QUEEN ANNE,49687.0,Supermarket / Grocery Store,3158.42465088,2787.0912000000003,9731630.776199998,97.035
97.5,Office,37211.012029440004,LAKE UNION,49695.0,Large Office,48906.29702592,16949.13771456,17977245.41444,152.675
97.0,Office,3091.72026816,DOWNTOWN,49697.0,Mixed Use Property,6894.42750144,2775.75702912,1564973.99288625,9.58
99.0,Non-Refrigerated Warehouse,27286.27316928,SOUTHEAST,49699.0,Warehouse,4245.668928,,1627727.6428612499,14.465
,K-12 School,11119.100342400001,MAGNOLIA / QUEEN ANNE,49703.0,K-12 School,10786.135847040001,,4508995.6786899995,271.05499999999995
,Other - Recreation,52421.28354432,NORTHEAST,49705.0,Other,46640.113171200006,,21803165.17992,510.83500000000004
,Urgent Care/Clinic/Other Outpatient,4977.280368000001,NORTHWEST,49709.0,Other,4977.280368000001,,32200775.149559997,607.785
77.0,Office,14617.8288288,GREATER DUWAMISH,49712.0,Large Office,14617.8288288,,10142066.524689998,74.27499999999999
,Other - Utility,12876.547150080001,GREATER DUWAMISH,49718.0,Other,12740.537099520001,,5857841.35593,37.894999999999996
,Other,14909.265665280001,EAST,49725.0,Other,24848.7761088,9939.510443520001,43968038.68975999,1570.0149999999999
70.5,Hospital (General Medical & Surgical),22436.084160000002,NORTHEAST,49732.0,Hospital,30658.003200000003,,56178777.709879994,1623.555
67.0,Retail Store,2284.29994752,MAGNOLIA / QUEEN ANNE,49737.0,Retail Store,4072.12604928,1631.1915763200002,4221378.8053875,136.39999999999998
,Strip Mall,13597.56764352,SOUTHWEST,49738.0,Other,13597.56764352,,12995254.204559999,327.805
79.0,Supermarket/Grocery Store,6248.93717952,SOUTHWEST,49775.0,Supermarket / Grocery Store,6248.93717952,,16351600.525959998,364.615
84.5,Office,17966.797614720002,DOWNTOWN,49776.0,Large Office,32895.66582144,13872.83935104,15828410.515269998,145.47
36.0,Worship Facility,6530.3404876800005,NORTHEAST,49778.0,Worship Facility,6530.3404876800005,,2215628.7695325,50.97
,Data Center,5574.182400000001,DOWNTOWN,49780.0,Other,8424.35476416,2852.123328,39174535.00393999,258.85
,Laboratory,16052.99499072,LAKE UNION,49783.0,Laboratory,31549.036256640004,12935.91219264,48089866.9132,1106.605
100.0,Office,4474.11750336,CENTRAL,49784.0,Small- and Mid-Sized Office,4830.95808,,423401.43031231395,1.56
100.0,Office,7760.4696403200005,MAGNOLIA / QUEEN ANNE,49793.0,Large Office,9760.48628544,2621.44507968,1475869.2302925,9.55
69.5,Office,4366.4428800000005,DOWNTOWN,49797.0,Small- and Mid-Sized Office,5821.490292480001,,2715844.8487225,19.75
59.5,Hotel,5596.943644800001,BALLARD,49802.0,Hotel,5795.38453824,2421.70354368,3757411.290735,24.825
26.5,Senior Care Community,7414.127107200001,Central,49829.0,Senior Care Community,7414.127107200001,650.32128,8058309.30891,180.365
77.0,K-12 School,5899.343040000001,NORTHWEST,49850.0,K-12 School,4545.281232,,2157742.9026324996,36.795
44.5,K-12 School,3530.31552,EAST,49858.0,K-12 School,3324.0707712000003,,2702280.9973624996,48.94
,Other,75113.9659008,MAGNOLIA / QUEEN ANNE,49859.0,Other,75113.9659008,,175692220.60639998,4829.86
,Other,2331.866304,MAGNOLIA / QUEEN ANNE,49862.0,Other,2694.18816,,2784336.4425075,51.965
,Lifestyle Center,29634.769117440002,NORTHEAST,49865.0,Other,28337.749776,1849.6066233600002,28035849.83524,804.865
,Office,17775.41735232,GREATER DUWAMISH,49867.0,Large Office,31003.04509056,12396.238433280001,4326796.575995,38.82
,Automobile Dealership,2277.9825408,GREATER DUWAMISH,49872.0,Other,5294.35844352,0.0,710595.7685437499,18.655
,College/University,13922.07796224,GREATER DUWAMISH,49909.0,University,13922.07796224,,7024315.955695,103.62
,Pre-school/Daycare,4102.78405248,DELRIDGE,49911.0,Other,4102.78405248,1464.2448134400001,1676001.4515725,35.045
,Other - Recreation,3285.1443974400004,SOUTHEAST,49918.0,Other,4995.860976,1178.84667456,14509181.427289998,504.46999999999997
,Office,3499.4717107200004,EAST,49924.0,Small- and Mid-Sized Office,6021.9750528,1068.38496,2556287.5973925,30.41
,College/University,9268.4717856,EAST,49925.0,University,9268.4717856,,3916079.2583675,81.845
,College/University,43885.90964736,EAST,49926.0,University,39794.73847488,,41390436.3746,1267.06
85.5,Hospital (General Medical & Surgical),93844.6123104,EAST,49940.0,Hospital,34789.02977664,,131960882.51752,5112.46
,Senior Care Community,3604.637952,DOWNTOWN,49945.0,Senior Care Community,18338.5955808,339.09609600000005,3521560.2769199996,64.33
54.0,Supermarket/Grocery Store,3827.4194419200003,BALLARD,49946.0,Supermarket / Grocery Store,3827.4194419200003,,7736315.811275,78.93
,"Repair Services (Vehicle, Shoe, Locksmith, etc)",1949.3844883200002,GREATER DUWAMISH,49958.0,Other,1950.31351872,,1033925.36778625,11.54
,Pre-school/Daycare,3740.7409056,SOUTHEAST,49966.0,Other,3740.7409056,,2340966.336705,46.894999999999996
,College/University,865870.82567424,NORTHEAST,49967.0,University,865870.82567424,,0.0,11140.56
,College/University,5460.747788160001,NORTHEAST,49968.0,University,5460.747788160001,,0.0,25.93
,College/University,18862.1042112,NORTHEAST,49972.0,University,18862.1042112,,0.0,199.48
99.0,Office,39686.41353024,LAKE UNION,49985.0,Large Office,39686.41353024,15718.729852800001,18032355.41848,212.195
,Self-Storage Facility,8136.07663104,SOUTHEAST,49998.0,Self-Storage Facility,9437.0908032,,945023.935036875,11.155000000000001
,Parking,7766.694144000001,NORTHEAST,50002.0,Other,3126.00148992,3623.2185600000003,1471352.1887262498,9.725
,Office,2408.69711808,EAST,50026.0,Small- and Mid-Sized Office,3518.5168339200004,541.99633536,2475901.38905,65.01
,Office,33355.9074816,MAGNOLIA / QUEEN ANNE,50031.0,Large Office,47735.068400640004,14089.489240320001,19793733.77596,214.19
